"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7855","interestRates page | tradingInstrument | sellBtn","chromium-CMA-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7196","commodities page | tradingInstrument | readyToJoinSignUpBtn","chromium-CySEC-hu-hu-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7280","commodities page | tradingInstrument | alertBtn","chromium-CySEC-el-gr-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7899","cryptocurrencies page | tradingInstrument | viewDetailedChartBtn","chromium-CMA-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7518","commodities page | tradingInstrument | sellBtn","chromium-SCB-es-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7754","markets page | tradingInstrument | sellBtn","chromium-SCB-zh-hant-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7299","markets page | tradingInstrument | addToFavouriteBtn","chromium-FCA-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7927","cryptocurrencies page | tradingInstrument | addToFavouriteBtn","chromium-CySEC-nl-nl-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9007","interestRates page | tradingInstrument | tradedBtn","chromium-ASIC-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9178","shares page | tradingInstrument | tradedBtn","chromium-CySEC-ro-ro-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9759","shares page | tradingInstrument | tradedBtn","chromium-SCB-ru-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7357","cryptocurrencies page | tradingInstrument | readyToJoinSignUpBtn","chromium-SCB-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7247","markets page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-de-at-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","12149","markets page | tradingInstrument | tradedBtn","chromium-SCB-ru-unregistered","2026-09-14","failed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7214","interestRates page | tradingInstrument | addToFavouriteBtn","chromium-SCB-es-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7413","cryptocurrencies page | tradingInstrument | sellBtn","chromium-CySEC-nl-nl-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6948","marketPricing page | readyToJoinBlock | signupBtn","chromium-CySEC-fr-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7223","bonds page | tradingInstrument | sellBtn","chromium-CySEC-nl-nl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7402","markets page | tradingInstrument | alertBtn","chromium-CMA-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7289","bonds page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CySEC-pl-pl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7236","markets page | tradingInstrument | readyToJoinSignUpBtn","chromium-CySEC-nl-nl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7357","markets page | tradingInstrument | readyToJoinSignUpBtn","chromium-SCB-vi-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7206","bonds page | tradingInstrument | viewDetailedChartBtn","chromium-FCA-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7395","indices page | tradingInstrument | longPositionGoToPlatformBtn","chromium-ASIC-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7423","bonds page | tradingInstrument | sellBtn","chromium-SCB-ru-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7228","shares page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-pl-pl-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9083","shares page | tradingInstrument | tradedBtn","chromium-SCB-es-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7592","markets page | tradingInstrument | sellBtn","chromium-CMA-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7669","cryptocurrencies page | tradingInstrument | sellBtn","chromium-CMA-ar-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7076","shares page | tradingInstrument | alertBtn","chromium-CMA-en-unregistered","2026-09-14","skipped","2026-09-14","","cta/generated.cta.spec.js","",""
"","7320","interestRates page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CySEC-fr-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6885","indices page | heroBanner | signupBtn","chromium-SCB-ar-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7199","commodities page | tradingInstrument | addToFavouriteBtn","chromium-CySEC-it-it-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7406","interestRates page | tradingInstrument | sellBtn","chromium-CySEC-pl-pl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7294","commodities page | tradingInstrument | addToFavouriteBtn","chromium-SCB-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7654","marketAnalysis page | mostTradedMarketsBlock | tradedBtn","chromium-CySEC-hu-hu-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7380","bonds page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-fr-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7048","shares page | tradingInstrument | buyBtn","chromium-CMA-en-unregistered","2026-09-14","skipped","2026-09-14","","cta/generated.cta.spec.js","",""
"","4740","indices page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-SCB-zh-hans-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7349","bonds page | tradingInstrument | alertBtn","chromium-CMA-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7278","forex page | heroBanner | signupBtn","chromium-CySEC-el-gr-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7701","indices page | tradingInstrument | sellBtn","chromium-CySEC-de-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7317","bonds page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-SCB-mn-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7373","markets page | tradingInstrument | viewDetailedChartBtn","chromium-SCB-vi-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7409","bonds page | tradingInstrument | sellBtn","chromium-CySEC-de-de-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7281","shares page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-pl-pl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7517","markets page | tradingInstrument | sellBtn","chromium-CySEC-it-it-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","10116","forex page | tradingInstrument | tradedBtn","chromium-CMA-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6870","forex page | tradingInstrument | alertBtn","chromium-ASIC-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6874","bonds page | tradingInstrument | alertBtn","chromium-ASIC-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7231","interestRates page | tradingInstrument | addToFavouriteBtn","chromium-CySEC-de-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7461","cryptocurrencies page | tradingInstrument | buyBtn","chromium-CySEC-pl-pl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7307","cryptocurrencies page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CySEC-pl-pl-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7712","commodities page | tradingInstrument | readyToJoinSignUpBtn","chromium-SCB-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7319","cryptocurrencies page | tradingInstrument | viewDetailedChartBtn","chromium-SCB-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7476","forex page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CySEC-pl-pl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","2721","indices page | heroBanner | signupBtn","chromium-SCB-zh-hans-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6812","commodities page | heroBanner | signupBtn","chromium-CySEC-de-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7428","commodities page | tradingInstrument | alertBtn","chromium-ASIC-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7519","commodities page | tradingInstrument | buyBtn","chromium-SCB-vi-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7133","indices page | tradingInstrument | alertBtn","chromium-CySEC-hu-hu-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7574","forex page | tradingInstrument | sellBtn","chromium-CySEC-ro-ro-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","3005","indices page | tradingInstrument | viewDetailedChartBtn","chromium-SCB-zh-hans-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7382","bonds page | tradingInstrument | buyBtn","chromium-CySEC-de-at-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6345","markets page | heroBanner | signupBtn","chromium-ASIC-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7286","markets page | tradingInstrument | alertBtn","chromium-SCB-vi-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7380","forex page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CySEC-el-gr-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7487","forex page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-vi-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7593","shares page | tradingInstrument | addToFavouriteBtn","chromium-CySEC-de-at-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7342","indices page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CySEC-el-gr-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","8855","indices page | tradingInstrument | tradedBtn","chromium-ASIC-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7583","commodities page | tradingInstrument | buyBtn","chromium-CySEC-el-gr-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7402","commodities page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-SCB-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7394","interestRates page | tradingInstrument | sellBtn","chromium-SCB-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7857","shares page | tradingInstrument | sellBtn","chromium-CySEC-fr-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7359","bonds page | heroBanner | signupBtn","chromium-SCB-de-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6693","cryptocurrencies page | heroBanner | signupBtn","chromium-CySEC-el-gr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7214","interestRates page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-fr-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7137","cryptocurrencies page | tradingInstrument | readyToJoinSignUpBtn","chromium-CySEC-de-at-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7406","interestRates page | tradingInstrument | longPositionGoToPlatformBtn","chromium-FCA-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9190","cryptocurrencies page | tradingInstrument | tradedBtn","chromium-SCB-mn-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7169","markets page | tradingInstrument | readyToJoinSignUpBtn","chromium-CySEC-ro-ro-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7308","shares page | tradingInstrument | readyToJoinSignUpBtn","chromium-CySEC-pl-pl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7706","forex page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-zh-hant-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7645","bonds page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-it-it-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7595","cryptocurrencies page | tradingInstrument | buyBtn","chromium-CMA-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7348","forex page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CySEC-en-eu-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7394","shares page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-FCA-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7688","shares page | tradingInstrument | buyBtn","chromium-CySEC-hu-hu-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7480","forex page | tradingInstrument | sellBtn","chromium-SCB-vi-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7435","markets page | tradingInstrument | buyBtn","chromium-CySEC-fr-fr-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7078","shares page | tradingInstrument | sellBtn","chromium-CMA-en-unregistered","2026-09-14","skipped","2026-09-14","","cta/generated.cta.spec.js","",""
"","7391","interestRates page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7765","markets page | tradingInstrument | addToFavouriteBtn","chromium-CySEC-de-at-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7712","markets page | tradingInstrument | addToFavouriteBtn","chromium-CMA-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7462","markets page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-SCB-zh-hant-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","8054","shares page | tradingInstrument | addToFavouriteBtn","chromium-CySEC-hu-hu-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7541","markets page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
